Signal,Frequency_1,Frequency_2,Frequency_3,Frequency_4,Frequency_5
"[   2.83565926  239.31840358  243.08695561 ...   -7.44241406 -183.3473674
 -226.69677872]",3847.0350844468276,1714.0033794771655,1928.6475934747791,3764.8905611506116,2695.986466162371
"[ -0.58715228 214.07687661 166.40429003 ... -40.27764411 -62.04664345
  97.57265322]",758.2764811316034,3031.2585791949114,4377.136938400084,462.0312647354444,3831.344418387199
"[ -12.46337986  177.05855895  146.05098318 ...  109.11770454   49.55661077
 -100.67761604]",1467.496202479365,1485.9246678015577,4977.908945079946,3892.748589582172,2834.915459853918
"[  5.25400118 126.78270498 128.56800469 ...  35.33924546  -8.41808377
  65.15035768]",1398.2762983358245,4247.123321692383,4257.098632743252,2887.17963315564,391.11419351663426
"[ -3.2262132   66.91538846 124.05220477 ... -25.06430239 -30.56688952
 -31.17675741]",2767.4105554479493,977.93417821753,1170.774177706112,922.7066289757614,550.4706848526442
"[   2.06366166  370.16341387  193.70763349 ...  206.16105818 -179.88780224
 -350.87887214]",4857.063446494884,4167.975898268508,3899.13750877714,2523.8772997849796,4791.96278069219
"[  2.12843205 283.09882997 222.91896456 ...   8.11440705  -1.84910662
 -50.38929123]",1775.321045474818,3887.972781086667,938.6818348211649,4100.374946248358,4926.803257069691
"[-1.00445575e-01  1.40576118e+02  1.66998719e+02 ...  2.27139002e+02
  2.32258440e+02  1.39652976e+02]",29.635085862024575,2954.6532646755854,485.26124884975366,4044.64055732823,353.3681968158677
"[  3.94750806 140.0307062  174.47212621 ... -18.31130769   9.70978179
  69.53592105]",529.1740799538886,295.07112625974884,3732.136536823806,775.8635067295146,2812.4856632611604
"[  10.42556781  231.76301946  148.97034132 ...   -7.57502418 -116.61868887
 -108.31303787]",2065.8652402021107,4087.537239026481,4336.052198686521,4711.09234095644,3901.204133872947
"[ -3.91437761 123.61317558 108.00106971 ... 194.80285994 188.3194155
  84.80208344]",353.4717107704479,4423.868160102857,3795.6638708498144,1265.4539506551862,251.26989806511043
"[  -4.33523414  183.45788677  197.00590167 ...   80.81046628   34.92852866
 -125.1811744 ]",613.109621538233,2175.7741268971727,618.5573802501357,4359.76661528456,1602.0120575398153
"[ -3.37684114  96.27881587 102.85078465 ...  13.04800456 -35.77957942
  37.29381743]",516.3167181557244,4004.203930085095,803.5932705038854,205.3258523697155,133.80336789154666
"[  3.52833448 197.01278757 162.09558095 ... 106.98400211 112.10774575
  56.85830925]",3522.448385843666,351.32229239240905,4592.9826567997525,3957.5166942092615,1550.72972907276
"[-2.42312421e-01  2.79382218e+02  3.81743098e+02 ... -1.38202775e+02
 -1.24954800e+02 -8.14720489e+00]",2641.1967579677907,1944.194123276152,2197.7411496969376,1527.1640859879074,3309.0169950810055
"[   5.02734148  161.41045081  218.44957053 ... -159.27156036  -27.11359453
   99.51934887]",3145.3915605359157,1620.0974992955475,1079.956232758891,73.23745208201429,2882.1335506780747
"[  2.51549254 269.45385943 226.11235548 ...  -5.05862309  20.02399465
  89.40958731]",2160.684759551292,3050.20618637558,4521.372151114645,232.2412022406577,3721.725617079717
"[  0.70938041 342.06836701 302.21321295 ... -17.27729909 -39.42708156
  43.28944235]",3634.250049277914,2786.483561458198,4156.017514188995,4216.009240050453,2683.2541597598038
"[  1.98280715 240.18105938 144.82467704 ...  90.81414911  78.65082332
   5.44651754]",367.5100861807041,744.5201253129753,4396.045626623697,4535.589867670972,2555.659113226217
"[   3.45338648  235.50419066  220.06324557 ...   49.30461037  -85.02964969
 -115.72715923]",4770.9776517537675,2545.90434312596,2226.3616092110806,1499.66698099978,4764.317763844731
"[ -2.77880677  80.04428687 127.60367497 ...  98.9166819   73.88905162
  46.42695644]",3018.8367004362394,1485.4289735597038,205.98902370476503,549.5764411408315,804.2003439894578
"[ -5.94790067 121.47439693 174.15850385 ...  33.71621911  82.6720115
 112.57955617]",1505.1978632091627,1666.4153111605979,3045.9708199312463,3227.4430166831053,899.1628312205995
"[ -3.20669815 360.12290185 278.42646191 ... -84.53207642   9.08919605
  64.12201727]",2711.363311196448,4231.577056031159,3742.2965216538237,2874.892143352953,4476.020023711277
"[ -0.56929976 213.22574104 260.36863277 ... 119.09359453 119.50461873
   6.93395301]",3405.007177240187,2036.6894826163864,1368.2042291691566,3129.5898425020073,4300.72521654361
"[   6.37497541  147.55928437  217.73557413 ... -149.75266055  -92.89603894
   -1.30955991]",1575.9903795119028,1127.850942503614,727.5960863283925,2577.280858988895,3604.228368394707
"[ -0.86582515 164.36688949 217.28685019 ... 191.82572646 168.67574164
  47.28149877]",1716.3727464503097,1598.739190237171,3868.749884270304,2096.666056851186,1119.5467418138853
"[  3.61714025 166.2433885  201.609664   ... 259.54736599 210.57452687
  91.3173012 ]",4494.844057706873,808.5991383935534,1878.5474512520107,146.4467543044165,1705.4222100090356
"[  1.73155089 192.69809217 187.55567896 ... -47.70809566  77.8999477
 135.12112816]",1317.3757346335592,2882.2587346718046,821.0466199630872,3653.831495865585,4606.523200478494
"[  2.73452599 106.42009855 101.47162308 ...  48.91043612  32.51288363
 -10.35667617]",4200.677731269226,1482.4296429955662,340.0861262176322,4174.02742440474,148.7476074901275
"[   5.14855753  143.42479901  110.43177529 ...   32.75561308 -102.04534366
 -130.41709268]",4869.080628158509,285.07627612279657,4008.2449435091644,646.668792306269,967.622562212182
"[   3.52742284  184.72706736  256.27891341 ...  -98.87986716 -126.0367386
  -72.43662274]",1150.5572262472833,3859.756028458228,2497.072559749459,1472.0713734958983,2847.039230850107
"[  6.22615466 114.23858482 175.54089074 ...  50.03049421  43.06092433
 -19.06991473]",1044.6523799921897,3432.658368248227,587.4207686844996,1665.9662084420088,2620.3718437295174
"[  2.40817713 164.66047768 185.19713044 ...   3.42495783   4.55612722
 -25.38945474]",1753.5604887445502,1794.1979358125932,4956.832580094695,2515.880962428972,3505.3625009212756
"[   3.48116374  139.07924541  116.86657309 ...  -32.31210447 -175.34834185
 -238.92549581]",1751.7898432874185,349.9022574067368,3208.890359228988,4728.038950956063,88.86773249037645
"[ -4.82118391 146.10653494 197.76112972 ...  96.91049777  83.67757919
  21.00972932]",1249.561781948675,1329.11630920851,1.5349949766012863,3263.674406066893,803.1479526993953
"[  0.84530648 183.59179861 208.00766708 ...  60.89320001  30.29365336
  66.38606412]",4871.038202893877,1447.2296444343572,2131.8066085231144,1563.2399777612175,4112.066213204073
"[  -0.61594652  177.09398386  209.24428427 ...  -30.46733059  -98.56023424
 -177.22171843]",3010.6811556525363,2604.9661327510985,4402.9182335344185,1193.069439443722,1113.8390865091958
"[   2.86366994  232.40680591  149.38234626 ... -112.26285794   66.22194597
  277.96033371]",3749.355071975828,4301.398901790924,3789.647210530971,286.2383418132896,4651.416149299633
"[  5.97783405 330.17505149 291.95907926 ...  99.82243266 250.12275519
 151.48662567]",4524.828706922108,3119.6419237873297,3808.3553946809207,2942.4563360904194,3386.5900342531017
"[ -2.02050684 122.39353768 176.5021496  ...  14.24290334  11.37529307
 -33.63255754]",1694.347623220961,756.8571505819559,316.5465339989409,2488.501012240117,4207.9126463884495
"[  -0.27984027  140.15719846  118.93608462 ...  -62.24899742 -113.50048085
  -18.64190202]",1145.0708430470913,3987.229090897584,2476.223854261466,3404.03083753595,4588.154245199428
"[  -1.07328839  180.95083076  124.3769713  ... -154.68062506  -63.02396918
   -2.02172744]",4385.220483166209,341.87568958296765,3656.5302377795438,4215.484911020565,392.63462380988705
"[ -1.0876668  148.913221   149.3045284  ... -22.72169276  39.89666362
  14.48411192]",2248.2188723203553,223.79438722237367,2031.1494999691586,4656.841110562866,2105.4213675670335
"[   1.89299884  287.35235098  142.39765862 ...  155.91701857  -84.88033039
 -195.15687125]",4435.072723479002,2920.277926144258,3694.916015729998,4808.107372104525,4295.893986347537
"[  4.90025616 244.59364056 199.65358583 ... -95.40929632  -9.03781074
 166.29118802]",656.5789677446818,3430.533867178556,4668.350996591443,1434.3394014627463,3837.2881949087327
"[  0.59874452 225.30855742 200.50027476 ...  94.30858083  79.96923455
  39.32992794]",2702.5336509481103,4150.763133972914,3552.9031371564292,4387.232137526344,1197.1680545220306
"[   4.38349561  258.92406466  288.83667803 ... -140.58357487   33.00787988
  170.99783235]",2228.0820795083346,3035.3279944860246,4261.424818510244,3586.7087185198493,2356.346148681577
"[  -0.97270231  127.50072724  198.09674593 ... -176.8304593  -219.15628115
 -207.59582584]",71.70518157403302,1030.4076441819225,2871.9898352658743,1350.861439448023,1987.9875651200243
"[  -1.63961914  275.89540721  203.97552481 ...  -65.99572297 -108.90200379
 -134.93539978]",3778.1461783021787,3430.923709634999,2095.014837469762,1272.84689435866,4764.67548433612
"[ -2.65980546 146.39933901 233.46020338 ...  97.08979304 105.37600634
  97.16892567]",1743.3529558096059,2529.9181398371966,3021.1766913069882,1915.420210314547,1979.5984247433933
"[  0.19201974 188.03156222 177.56357234 ...  95.14928439  12.38543634
 -95.62427696]",2133.8516609430317,2453.959341874938,1575.3259547820467,4270.763673141644,3717.954199772447
"[ -1.48678193 141.18484461 147.79075228 ...  37.27012833  28.6960892
  53.98841373]",2063.5955540196633,4944.308523428411,2939.4087979169035,1167.6113751744601,811.6808194277208
"[ -10.3689567   249.16199681  258.07338932 ...  179.24672977  110.18327593
 -102.56304377]",3707.690296533223,4202.809410760114,1322.7562679892585,3361.769747542495,2332.4047318177027
"[ -0.35301896 165.72110051 221.39357214 ... 138.76761829 131.34261073
  58.92494424]",1861.395491467034,389.1873738148918,3794.7666081202565,622.5999353335554,1279.8363771651602
"[ -6.73119056 276.91297018 185.10695356 ... -64.85295559  -5.60664543
  25.2426468 ]",3942.8891535107705,4788.395475855194,4555.604335764949,2514.565840004594,2721.118664636877
"[ -2.10239882 207.90036791 252.82080936 ... -17.32172798 -42.54836824
 -19.5767731 ]",3389.7916990521635,3163.324607247827,2712.8679931251604,77.43892232268259,1257.0347306023396
"[ -12.63219643  133.55245939  226.36825034 ... -117.43021729 -178.08627877
 -181.14375788]",989.0206649470275,722.891050212587,948.5711609168443,1969.9136402757129,2309.8703066200515
"[-11.33897866 124.50714271 172.47609516 ... -17.25118667 -45.19211071
 -55.83364244]",3494.9114556849504,1542.452943390873,3006.1807233649247,132.54783265712544,1624.7585166064246
"[  1.99185442 191.96161171 245.25204234 ... 341.60947471 332.42264423
 196.21589164]",592.4460980598359,344.40224022442237,1633.4329350805194,2153.4735822716834,3651.6978678674127
"[  -1.42645461  289.64618833  111.38081717 ... -113.57435198   23.27405731
   81.18305134]",4989.568327195624,2993.7307334384723,4667.976681983539,1272.075775016245,4774.467690471569
"[  -1.62724631  240.7014089   234.4824349  ...  177.86058252  -40.20702192
 -166.39059066]",3080.0078655261727,96.18438382159624,2251.679576490189,3810.008374006116,3971.848092285331
"[ -5.14173174 167.6434537  228.50436268 ... -24.81978648 112.71576003
 215.54841645]",479.90052298088347,4362.368610135699,2163.3237983620606,2120.3842997959255,1478.2117790905977
"[-1.18257756e-01  1.43018908e+02  2.10396636e+02 ... -3.66714790e+01
  5.48925128e+01  3.68673913e+01]",312.1037050027955,1132.9391620065144,1542.8991364336846,1976.3478134371178,3264.561983810464
"[  10.6393487   212.93968285  187.82136834 ...  146.99588482   15.0194614
 -212.19336477]",4547.865992497539,2793.7632116445807,883.7431878959811,3344.7911360553576,1951.714203960853
"[   6.68932038  246.08884122  192.87191038 ...  -55.00478324 -102.83954721
   59.77029264]",1218.1265113256743,3887.4061602438537,3602.0644711527634,4493.234094010565,2461.497505667078
"[ -5.26124226 149.32094589 123.44269553 ...  88.50874924  24.06953284
 -67.85598279]",3234.2381725097075,9.534155765383002,4302.889148139441,35.34721857147726,2404.726301880512
"[  -1.0325887   179.77414285  195.08945949 ... -126.74579476 -103.85825481
  -17.61849194]",1504.6490426965559,974.0570240085907,3344.258902902023,2560.928933801932,4420.470080066142
"[   4.36326823  295.39110069  324.04399333 ...  -79.49376752 -124.11589323
  -10.08495424]",3971.203728183224,2583.9820700603677,4060.014779497952,2440.3903092307205,2416.2527098233763
"[  -0.52561143  134.4032897   153.89386495 ...  -75.2652472  -110.68537264
  -78.46767652]",591.3916086720832,3006.9318443498,561.7701802327913,3756.3103285583334,3195.9483240769378
"[  2.32564006 261.43408945 209.95003311 ... 110.79636211 144.03206962
  46.66315412]",2609.7086742621827,4498.225852438703,4075.5134503432614,1433.4554455696407,3767.6967858064595
"[   1.20819279  148.35654926  224.72968849 ... -219.05345626 -227.87721415
 -149.8394529 ]",1614.0552437378142,2284.060696170032,4741.340725439133,1942.8758242550316,1012.7603913935563
"[  -4.76777449  282.56674924  195.02558031 ...  -99.06631424 -138.10893886
   36.23907279]",4975.2090750922935,4611.525368671265,1531.5502130986001,2524.1964011049563,3013.0897569562208
"[  4.33799394 114.20952573 103.39372503 ... -46.27884087 -55.53267881
 -34.55213548]",4603.569444376871,2582.7858336282193,889.9975032341721,4371.227829005302,2491.940809969197
"[ 1.91898629e-01  2.98083171e+02  2.26065840e+02 ... -1.47424856e+01
  9.78976529e+01  4.27547212e+01]",4322.455368970122,4529.779831967351,1049.684300406907,3124.6543476098523,2729.1577535759566
"[  -3.02156262  180.47873271  233.30560784 ...   63.52753772  -67.60026346
 -114.87863538]",1756.5345627648537,3756.0263099554923,608.0043296888971,2451.670129018336,1603.8770633750655
"[ -8.57976577 284.73124296 169.09513075 ... -50.85172854  48.17197427
 104.80120333]",4714.96446351086,55.53852552896819,3775.442324076192,4045.319094312909,3327.4722046404695
"[ 7.07090530e-02  1.62103296e+02  1.33577942e+02 ... -1.41822449e+02
 -1.32363602e+02 -2.16423937e+01]",4352.200525274292,2329.979357076215,4052.3900727744135,620.426183841378,550.7244178070137
"[ -3.7718534  156.51850295 201.77787269 ...  22.90385785  16.10806192
  20.78065759]",2909.383370675262,3413.097626481161,1767.5604041641009,2771.1356318344206,2098.620198452732
"[  -2.92426763  237.36359038  175.28950498 ... -104.0829968   -35.20705996
  -47.92166414]",2060.945183256507,4591.4989953457025,1625.800339083,4272.639216964689,4693.087261600239
"[  0.53881812 179.5766619  203.7111806  ... 203.78408042  81.757811
  -6.74475842]",4091.976928503071,1541.3954368100594,2453.5501222246444,633.4512918524471,1924.8134813277888
"[   5.04184077  274.42912866  265.14199224 ... -206.62675971 -245.09953519
  -90.21297213]",4565.361564369681,3334.8209567702816,1979.9559006436502,2584.108602885315,2521.944111435276
"[ -3.11229118  61.15909616  50.37486211 ... -19.34979442 -14.54628523
 -35.38802619]",145.76294211106253,4561.669820039842,368.3506999437241,2892.9801686519295,1503.4380645860228
"[  -1.02635545  183.43030306  175.49310404 ...  207.45959677   41.38074798
 -105.41907899]",4107.944744455056,1819.5990443918852,4471.982306137855,513.1475513053819,841.5865965512958
"[ 1.10100042e-01  2.12377239e+02  1.88685112e+02 ...  9.15523829e+01
 -1.04399085e+01  2.08496913e+01]",1147.3113590914518,1543.4357993484577,4312.541628098303,4876.174685102982,1314.7999581478648
"[  1.70623144 199.38246949 199.89668983 ... 140.4323504  225.78688957
 155.44015292]",3540.553900578311,1143.2994342510692,3652.9336248769678,965.1884796259559,4469.697033315007
"[  -2.50488057  302.08233017  347.88292846 ... -269.02731558 -217.77116675
  -63.43097023]",1343.085874709041,3272.3200576598365,1198.893561703402,4288.00178880325,2801.1869017850363
"[ -0.76833321 120.85999315 114.45093635 ... -15.73681883 -11.12026184
 -76.35980635]",1780.7105631773225,4806.601686182216,234.71965256449653,3137.4094960691345,3900.7494953429987
"[  -3.19691515  209.01668109  260.6037348  ... -101.82972608 -107.11524986
  -79.5213879 ]",1014.7864794869529,3201.339595863497,3936.7571235180053,2545.998394662604,2851.7996790107745
"[4.15747638e-02 2.36939403e+02 2.43273823e+02 ... 6.28609223e+01
 5.53142375e+01 9.85018576e+01]",4339.33594115204,1793.207319202028,2159.3361848846757,4302.986376565254,2389.534709596558
"[  -0.39778761  198.15031068  285.09281562 ...   -4.14168712 -122.54060752
 -128.15844292]",1513.6867436880443,2075.961635429207,2210.496454128233,2712.97836093223,4257.138891942835
"[  2.27828791 136.84491354 152.06307646 ... -34.52388827  63.40744876
  90.54669168]",1727.8904217785882,1067.4466823289426,823.1693516650553,2687.134842632915,4464.533085935037
